ANY,PROVINCIA,ACTIVITAT,IPCC_SECTOR,IPCC_DIVISIO,IPCC_CLASSE,IPCC_SUBCLASSE,NOM_SECTOR,NOM_DIVISIO,NOM_CLASSE,NOM_SUBCLASSE,CONTAMINANT,UNITATS,CO2EQ,EMISSIO GAS
2012,GIRONA,2F1a,2,F,1,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Refrigeració i aire condicionat,Refrigeració comercial,HFC-125,Gg,23.61452139061,0.007449375833
2012,GIRONA,2F1a,2,F,1,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Refrigeració i aire condicionat,Refrigeració comercial,HFC-32,Gg,1.582919361685,0.002338137905
2012,GIRONA,2F1b,2,F,1,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Refrigeració i aire condicionat,Refrigeració domèstica (neveres i congeladoras),HFC-134a,Gg,0.731115346,0.00056239642
2012,GIRONA,2F1c,2,F,1,c,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Refrigeració i aire condicionat,Refrigeració industrial,HFC-32,Gg,2.857690713791,0.004221108883
2012,GIRONA,2F1c,2,F,1,c,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Refrigeració i aire condicionat,Refrigeració industrial,PFC-218,Gg,0.0077752358,0.000000873622
2012,GIRONA,2F1c,2,F,1,c,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Refrigeració i aire condicionat,Refrigeració industrial,HFC-125,Gg,60.2589950707,0.01900914671
2012,GIRONA,2F1c,2,F,1,c,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Refrigeració i aire condicionat,Refrigeració industrial,HFC-134a,Gg,17.0104266761,0.013084943597
2012,GIRONA,2F1c,2,F,1,c,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Refrigeració i aire condicionat,Refrigeració industrial,HFC-143a,Gg,45.7432681392,0.009529847529
2012,GIRONA,2F1c,2,F,1,c,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Refrigeració i aire condicionat,Refrigeració industrial,HFC-152a,Gg,0.002662614366,0.000019294307
2012,GIRONA,2F1c,2,F,1,c,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Refrigeració i aire condicionat,Refrigeració industrial,HFC-227ea,Gg,0.1077270823,0.000032157338
2012,GIRONA,2F1c,2,F,1,c,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Refrigeració i aire condicionat,Refrigeració industrial,HFC-PFC,Gg,5.297760477386,5.297760477386
2012,GIRONA,2F1c,2,F,1,c,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Refrigeració i aire condicionat,Refrigeració industrial,PFC-116,Gg,0.0007775661,0.000000070051
2012,GIRONA,2F1d,2,F,1,d,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Refrigeració i aire condicionat,Transport refrigerat,HFC-134a,Gg,1.4850549168,0.001142349936
2012,GIRONA,2F1d,2,F,1,d,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Refrigeració i aire condicionat,Transport refrigerat,HFC-143a,Gg,1.0955691264,0.000228243568
2012,GIRONA,2F1d,2,F,1,d,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Refrigeració i aire condicionat,Transport refrigerat,HFC-125,Gg,0.61221939916,0.000193129148
2012,GIRONA,2F1e,2,F,1,e,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Refrigeració i aire condicionat,Aire condicionat de vehicles,HFC-134a,Gg,19.6807066989,0.015139005153
2012,GIRONA,2F1f,2,F,1,f,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Refrigeració i aire condicionat,Aire condicionat estacionari (en residències i edificis),HFC-125,Gg,9.31313372775,0.002937897075
2012,GIRONA,2F1f,2,F,1,f,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Refrigeració i aire condicionat,Aire condicionat estacionari (en residències i edificis),HFC-134a,Gg,3.8019415993,0.002924570461
2012,GIRONA,2F1f,2,F,1,f,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Refrigeració i aire condicionat,Aire condicionat estacionari (en residències i edificis),HFC-32,Gg,1.884489499125,0.002783588625
2012,GIRONA,2F2a,2,F,2,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Agents escumants,Escumes rígides de cèl·lules tancades,HFC-365mfc,Gg,0.912769922292,0.001135285973
2012,GIRONA,2F2a,2,F,2,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Agents escumants,Escumes rígides de cèl·lules tancades,HFC-134a,Gg,0.2754943308,0.000211918716
2012,GIRONA,2F2a,2,F,2,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Agents escumants,Escumes rígides de cèl·lules tancades,HFC-152a,Gg,0.000110026986,0.000000797297
2012,GIRONA,2F2a,2,F,2,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Agents escumants,Escumes rígides de cèl·lules tancades,HFC-245fa,Gg,0.559762226166,0.000652403527
2012,GIRONA,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-125,Gg,0.00022886449,0.000000072197
2012,GIRONA,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-23,Gg,0.0108006852,0.000000871023
2012,GIRONA,2F3a,2,F,3,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase fabricació,HFC-227ea,Gg,0.0126429134,0.000003774004
2012,GIRONA,2F3b,2,F,3,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase funcionament,HFC-125,Gg,0.03958162172,0.000012486316
2012,GIRONA,2F3b,2,F,3,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase funcionament,HFC-227ea,Gg,0.8287334051,0.000247383106
2012,GIRONA,2F3b,2,F,3,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase funcionament,HFC-23,Gg,1.7221227012,0.000138880863
2012,GIRONA,2F3b,2,F,3,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase funcionament,HFC-236fa,Gg,0.00046035496,0.000000057116
2012,GIRONA,2F3b,2,F,3,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Protecció contra incendis,Fase funcionament,PFC-410,Gg,0.001008136,0.00000010958
2012,GIRONA,2F4a,2,F,4,a,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Aerosols,Inhaladors de dosi mesurada,HFC-134a,Gg,3.4131877416,0.002625529032
2012,GIRONA,2F4b,2,F,4,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Aerosols,Altres,HFC-152a,Gg,0.032810102646,0.000237754367
2012,GIRONA,2F4b,2,F,4,b,Processos Industrials,Usos de productes com a substituts per a les substàncies que esgoten la capa d'ozó,Aerosols,Altres,HFC-134a,Gg,1.1008259041,0.000846789157
2012,GIRONA,2G1a,2,G,1,a,Processos Industrials,Producció i ús d'altres productes,Equips elèctrics,Etapa de fabricació,SF6,Gg,0.421093257,0.000017918862
2012,GIRONA,2G1b,2,G,1,b,Processos Industrials,Producció i ús d'altres productes,Equips elèctrics,Etapa de funcionament,SF6,Gg,3.6502232985,0.000155328651
2012,GIRONA,2G1c,2,G,1,c,Processos Industrials,Producció i ús d'altres productes,Equips elèctrics,Etapa de final de vida útil,SF6,Gg,0.036298053,0.000001544598
2012,GIRONA,2G2b,2,G,2,b,Processos Industrials,Producció i ús d'altres productes,SF6 i PFCs en producció i ús d'altres productes,Acceleradors,SF6,Gg,0.0301625085,0.000001283511
2012,GIRONA,2G2e,2,G,2,e,Processos Industrials,Producció i ús d'altres productes,SF6 i PFCs en producció i ús d'altres productes,Altres,SF6,Gg,0.0002120875,0.000000009025
2012,GIRONA,2G3a,2,G,3,a,Processos Industrials,Producció i ús d'altres productes,Emissions de N2O per l'ús de productes,Aplicacions mèdiques del N2O,N2O,Gg,6.750997695,0.025475463
2012,GIRONA,2G3b,2,G,3,b,Processos Industrials,Producció i ús d'altres productes,Emissions de N2O per l'ús de productes,Ús de N2O com propel·lent en aerosols,N2O,Gg,0.017241165,0.000065061
2012,GIRONA,3A11,3,A,1,1,Agricultura,Fermentació entèrica,Bestiar boví,Boví de llet,CH4,Gg,96.621578732,3.450770669
2012,GIRONA,3A12,3,A,1,2,Agricultura,Fermentació entèrica,Bestiar boví,Boví no lleter,CH4,Gg,153.402111156,5.478646827
2012,GIRONA,3A2,3,A,2,,Agricultura,Fermentació entèrica,Bestiar oví,0,CH4,Gg,21.747890136,0.776710362
2012,GIRONA,3A31,3,A,3,1,Agricultura,Fermentació entèrica,Bestiar porcí,Porcí blanc,CH4,Gg,18.008690196,0.643167507
2012,GIRONA,3A42,3,A,4,2,Agricultura,Fermentació entèrica,Altre bestiar,Caprí,CH4,Gg,4.273442376,0.152622942
2012,GIRONA,3A43,3,A,4,3,Agricultura,Fermentació entèrica,Altre bestiar,Equí,CH4,Gg,3.099046356,0.110680227
2012,GIRONA,3A44,3,A,4,4,Agricultura,Fermentació entèrica,Altre bestiar,Mules i ases,CH4,Gg,0.052687628,0.001881701
2012,GIRONA,3A46,3,A,4,6,Agricultura,Fermentació entèrica,Altre bestiar,Conills,CH4,Gg,4.99397864,0.17835638
2012,GIRONA,3B11,3,B,1,1,Agricultura,Gestió de fems,Emissions de CH4,Bestiar boví,CH4,Gg,46.036601716,1.644164347
2012,GIRONA,3B12,3,B,1,2,Agricultura,Gestió de fems,Emissions de CH4,Bestiar oví,CH4,Gg,0.83578054,0.029849305
2012,GIRONA,3B13,3,B,1,3,Agricultura,Gestió de fems,Emissions de CH4,Bestiar porcí,CH4,Gg,178.664590384,6.380878228
2012,GIRONA,3B14,3,B,1,4,Agricultura,Gestió de fems,Emissions de CH4,Altre bestiar,CH4,Gg,3.589335764,0.128190563
2012,GIRONA,3B21,3,B,2,1,Agricultura,Gestió de fems,Emissions de N2O,Bestiar boví,N2O,Gg,11.0730144,0.04178496
2012,GIRONA,3B22,3,B,2,2,Agricultura,Gestió de fems,Emissions de N2O,Bestiar oví,N2O,Gg,0.157392245,0.000593933
2012,GIRONA,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,7.04850233,0.026598122
2012,GIRONA,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,6.48406823,0.024468182
2012,GIRONA,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,18.59179474,0.070157716
2012,GIRONA,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,5.098484412,0.182088729
2012,GIRONA,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,0.36080704,0.001361536
2012,GIRONA,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,23.382423665,0.088235561
2012,GIRONA,3D13,3,D,1,3,Agricultura,Sòls agrícoles,Emissions directes de N2O,Pasturatge,N2O,Gg,5.1908571,0.01958814
2012,GIRONA,3D14,3,D,1,4,Agricultura,Sòls agrícoles,Emissions directes de N2O,Restes de cultius,N2O,Gg,3.306340075,0.012476755
2012,GIRONA,3D21,3,D,2,1,Agricultura,Sòls agrícoles,Emissions indirectes de N2O,Deposició atmosfèrica,N2O,Gg,13.396523535,0.050552919
2012,GIRONA,3D22,3,D,2,2,Agricultura,Sòls agrícoles,Emissions indirectes de N2O,Lixiviació i Escorrentia,N2O,Gg,5.862020215,0.022120831
2012,GIRONA,3H,3,H,,,Agricultura,Fertilització amb urea,0,0,CO2,Gg,0.097582,0.097582
2012,GIRONA,3I,3,I,,,Agricultura,Fertilització amb altres fertilitzants amb carboni,0,0,CO2,Gg,0.01453,0.01453
2012,GIRONA,4000,4,0,0,0,"Ús del sòl, canvis d'ús del sòl i silvicultura",General,Emissions indirectes de N2O de sòls gestionats,0,N2O,Gg,0.082063805503014,0.000309674737747
2012,GIRONA,4A11,4,A,1,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres forestals,Terres forestals que romanen com a tal,Subclasse auxiliar,N2O,Gg,7.736288069985799,0.029193539886739
2012,GIRONA,4A11,4,A,1,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres forestals,Terres forestals que romanen com a tal,Subclasse auxiliar,CH4,Gg,14.776422496518595,0.527729374875664
2012,GIRONA,4A11,4,A,1,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres forestals,Terres forestals que romanen com a tal,Subclasse auxiliar,CO2,Gg,-947.0805647283785,-947.0805647283785
2012,GIRONA,4A21,4,A,2,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres forestals,Terres convertides en terres forestals,Terres cultiu convertides en terres forestals,CO2,Gg,-155.2547673226417,-155.2547673226417
2012,GIRONA,4A22,4,A,2,2,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres forestals,Terres convertides en terres forestals,Pastures convertides en terres forestals,CO2,Gg,-108.56352330951344,-108.56352330951344
2012,GIRONA,4A23,4,A,2,3,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres forestals,Terres convertides en terres forestals,Aiguamolls convertits en terres forestals,CO2,Gg,0,0
2012,GIRONA,4A24,4,A,2,4,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres forestals,Terres convertides en terres forestals,Assentaments convertits en terres forestals,CO2,Gg,-8.5783450116716,-8.5783450116716
2012,GIRONA,4A25,4,A,2,5,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres forestals,Terres convertides en terres forestals,Altres terres convertides en terres forestals,CO2,Gg,-0.047718159297481,-0.047718159297481
2012,GIRONA,4B11,4,B,1,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres de cultiu,Terres de cultiu que romanen com a tal,Subclasse auxiliar,N2O,Gg,0.077599271621718,0.000292827440082
2012,GIRONA,4B11,4,B,1,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres de cultiu,Terres de cultiu que romanen com a tal,Subclasse auxiliar,CO2,Gg,-16.916500020875812,-16.916500020875812
2012,GIRONA,4B11,4,B,1,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres de cultiu,Terres de cultiu que romanen com a tal,Subclasse auxiliar,CH4,Gg,0.089800414958466,0.003207157677088
2012,GIRONA,4B21,4,B,2,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres de cultiu,Terres convertides en terres de cultiu,Terres forestals convertides en terres cultiu,CO2,Gg,20.546393488770967,20.546393488770967
2012,GIRONA,4B22,4,B,2,2,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres de cultiu,Terres convertides en terres de cultiu,Pastures convertides en terres cultiu,CO2,Gg,3.027422276887646,3.027422276887646
2012,GIRONA,4B23,4,B,2,3,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres de cultiu,Terres convertides en terres de cultiu,Aiguamolls convertits en terres cultiu,CO2,Gg,0,0
2012,GIRONA,4B24,4,B,2,4,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres de cultiu,Terres convertides en terres de cultiu,Assentaments convertits en terres cultiu,CO2,Gg,-0.019145085969009,-0.019145085969009
2012,GIRONA,4B25,4,B,2,5,"Ús del sòl, canvis d'ús del sòl i silvicultura",Terres de cultiu,Terres convertides en terres de cultiu,Altres terres convertides en terres cultiu,CO2,Gg,-0.020270730756394,-0.020270730756394
2012,GIRONA,4C11,4,C,1,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Pastures,Pastures que romanen com a tal,Subclasse auxiliar,CH4,Gg,5.108222046112394,0.182436501646871
2012,GIRONA,4C11,4,C,1,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Pastures,Pastures que romanen com a tal,Subclasse auxiliar,CO2,Gg,-5.521300660657572,-5.521300660657572
2012,GIRONA,4C11,4,C,1,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Pastures,Pastures que romanen com a tal,Subclasse auxiliar,N2O,Gg,4.414170137673209,0.01665724580254
2012,GIRONA,4C21,4,C,2,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Pastures,Terres convertides en pastures,Terres forestals convertides en pastures,CO2,Gg,0.471118643717489,0.471118643717489
2012,GIRONA,4C22,4,C,2,2,"Ús del sòl, canvis d'ús del sòl i silvicultura",Pastures,Terres convertides en pastures,Terres cultiu convertides en pastures,CO2,Gg,-21.429611040600562,-21.429611040600562
2012,GIRONA,4C23,4,C,2,3,"Ús del sòl, canvis d'ús del sòl i silvicultura",Pastures,Terres convertides en pastures,Aiguamolls convertits en pastures,CO2,Gg,0,0
2012,GIRONA,4C24,4,C,2,4,"Ús del sòl, canvis d'ús del sòl i silvicultura",Pastures,Terres convertides en pastures,Assentaments convertits en pastures,CO2,Gg,-1.752741171602208,-1.752741171602208
2012,GIRONA,4C25,4,C,2,5,"Ús del sòl, canvis d'ús del sòl i silvicultura",Pastures,Terres convertides en pastures,Altres terres convertides en pastures,CO2,Gg,0,0
2012,GIRONA,4D12,4,D,1,2,"Ús del sòl, canvis d'ús del sòl i silvicultura",Aiguamolls,Aiguamolls que romanen com a tal,Terres inundades que roman com a tal,CO2,Gg,0,0
2012,GIRONA,4D22,4,D,2,2,"Ús del sòl, canvis d'ús del sòl i silvicultura",Aiguamolls,Terres convertides en aiguamolls,Terres convertides en terres inundades,CO2,Gg,0.316051815224217,0.316051815224217
2012,GIRONA,4E11,4,E,1,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Assentaments,Assentaments que romanen com a tal,Subclasse auxiliar,CO2,Gg,0,0
2012,GIRONA,4E21,4,E,2,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Assentaments,Terres convertides en assentaments,Terres forestals convertides en assentaments,CO2,Gg,50.164632596106394,50.164632596106394
2012,GIRONA,4E22,4,E,2,2,"Ús del sòl, canvis d'ús del sòl i silvicultura",Assentaments,Terres convertides en assentaments,Terres cultiu convertides en assentaments,CO2,Gg,23.02500879202796,23.02500879202796
2012,GIRONA,4E23,4,E,2,3,"Ús del sòl, canvis d'ús del sòl i silvicultura",Assentaments,Terres convertides en assentaments,Pastures convertides en assentaments,CO2,Gg,2.001702772991755,2.001702772991755
2012,GIRONA,4E24,4,E,2,4,"Ús del sòl, canvis d'ús del sòl i silvicultura",Assentaments,Terres convertides en assentaments,Aiguamolls convertits en assentaments,CO2,Gg,0,0
2012,GIRONA,4E25,4,E,2,5,"Ús del sòl, canvis d'ús del sòl i silvicultura",Assentaments,Terres convertides en assentaments,Altres terres convertides en assentaments,CO2,Gg,0,0
2012,GIRONA,4F11,4,F,1,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Altres terres,Altres terres que romanen com a tal,Subclasse auxiliar,CO2,Gg,0,0
2012,GIRONA,4F21,4,F,2,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Altres terres,Terres convertides en altres terres,Terres forestals convertides en altres terres,CO2,Gg,0.04140806660625,0.04140806660625
2012,GIRONA,4F22,4,F,2,2,"Ús del sòl, canvis d'ús del sòl i silvicultura",Altres terres,Terres convertides en altres terres,Terres cultiu convertides en altres terres,CO2,Gg,0.026237777541642,0.026237777541642
2012,GIRONA,4F23,4,F,2,3,"Ús del sòl, canvis d'ús del sòl i silvicultura",Altres terres,Terres convertides en altres terres,Pastures convertides en altres terres,CO2,Gg,0.001282989749708,0.001282989749708
2012,GIRONA,4F24,4,F,2,4,"Ús del sòl, canvis d'ús del sòl i silvicultura",Altres terres,Terres convertides en altres terres,Aiguamolls convertits en altres terres,CO2,Gg,0,0
2012,GIRONA,4F25,4,F,2,5,"Ús del sòl, canvis d'ús del sòl i silvicultura",Altres terres,Terres convertides en altres terres,Assentaments convertits en altres terres,CO2,Gg,0.010885416666667,0.010885416666667
2012,GIRONA,4G11,4,G,1,1,"Ús del sòl, canvis d'ús del sòl i silvicultura",Productes fusters,Fusta massissa (fusta serrada i panells de fusta),Productes de fusta recol·lectada,CO2,Gg,-9.86596059141976,-9.86596059141976
2012,GIRONA,5A1a,5,A,1,a,Tractament i eliminació de residus,Dipòsit en abocadors,Dipòsits gestionats,Anaeròbic,CH4,Gg,370.142122392,13.219361514
2012,GIRONA,5A2,5,A,2,,Tractament i eliminació de residus,Dipòsit en abocadors,Dipòsits no gestionats,0,CH4,Gg,4.827329808,0.172404636
2012,GIRONA,5B1a,5,B,1,a,Tractament i eliminació de residus,Tractament biològic de residus sòlids,Compostatge,Residus sòlids municipals,N2O,Gg,3.029268,0.0114312
2012,GIRONA,5B1a,5,B,1,a,Tractament i eliminació de residus,Tractament biològic de residus sòlids,Compostatge,Residus sòlids municipals,CH4,Gg,5.33456,0.19052
2012,GIRONA,5B2a,5,B,2,a,Tractament i eliminació de residus,Tractament biològic de residus sòlids,Digestió anaeròbia en les instal·lacions de biogàs,Residus sòlids municipals,CH4,Gg,0.073392172,0.002621149
2012,GIRONA,5C21,5,C,2,1,Tractament i eliminació de residus,Incineració i crema oberta de residus,Crema al aire lliure de residus,Biogènic,N2O,Gg,0.754719735,0.002847999
2012,GIRONA,5C21,5,C,2,1,Tractament i eliminació de residus,Incineració i crema oberta de residus,Crema al aire lliure de residus,Biogènic,CH4,Gg,0.52995908,0.01892711
2012,GIRONA,5D1,5,D,1,,Tractament i eliminació de residus,Tractament d'aigües residuals,Aigües residuals domèstiques,0,CH4,Gg,18.2814562,0.65290915
2012,GIRONA,5D1,5,D,1,,Tractament i eliminació de residus,Tractament d'aigües residuals,Aigües residuals domèstiques,0,N2O,Gg,13.13720805,0.04957437
2012,GIRONA,5D2,5,D,2,,Tractament i eliminació de residus,Tractament d'aigües residuals,Aigües residuals industrials,0,CH4,Gg,10.768977716,0.384606347
2012,GIRONA,5E1,5,E,1,,Tractament i eliminació de residus,Altres,Estesa de llots,0,CH4,Gg,0.010976644,0.000392023
2013,GIRONA,1A1a,1,A,1,a,Processament de l'energia,Activitats de combustió,Sector energètic,Plantes de servei públic d'electricitat i calor,N2O,Gg,0.3962738344,0.00149537296
2013,GIRONA,1A1a,1,A,1,a,Processament de l'energia,Activitats de combustió,Sector energètic,Plantes de servei públic d'electricitat i calor,CO2,Gg,16.3362947145,16.3362947145
2013,GIRONA,1A1a,1,A,1,a,Processament de l'energia,Activitats de combustió,Sector energètic,Plantes de servei públic d'electricitat i calor,CH4,Gg,0.00638368528,0.00022798876
2013,GIRONA,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CH4,Gg,0.931304836,0.033260887
2013,GIRONA,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,N2O,Gg,0.132467405,0.000499877
2013,GIRONA,1A1c,1,A,1,c,Processament de l'energia,Activitats de combustió,Sector energètic,Transformació de combustibles sòlids i altres indústries energètiques,CO2,Gg,17.423266,17.423266
2013,GIRONA,1A2a,1,A,2,a,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Ferro i acer,N2O,Gg,0.00118296,0.000004464
2013,GIRONA,1A2a,1,A,2,a,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Ferro i acer,CO2,Gg,0.474,0.474
2013,GIRONA,1A2a,1,A,2,a,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Ferro i acer,CH4,Gg,0.000872732,0.000031169
2013,GIRONA,1A2b,1,A,2,b,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Metallos no ferrosos,CO2,Gg,1.209856885273764,1.209856885273764
2013,GIRONA,1A2b,1,A,2,b,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Metallos no ferrosos,N2O,Gg,0.002789968477827,0.000010528182935
2013,GIRONA,1A2b,1,A,2,b,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Metallos no ferrosos,CH4,Gg,0.001754358343092,0.00006265565511
2013,GIRONA,1A2c,1,A,2,c,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Productes químics,N2O,Gg,0.414544535,0.001564319
2013,GIRONA,1A2c,1,A,2,c,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Productes químics,CH4,Gg,7.989790284,0.285349653
2013,GIRONA,1A2c,1,A,2,c,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Productes químics,CO2,Gg,161.493243,161.493243
2013,GIRONA,1A2d,1,A,2,d,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,"Pasta de paper, paper i impressió",N2O,Gg,0.204995785,0.000773569
2013,GIRONA,1A2d,1,A,2,d,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,"Pasta de paper, paper i impressió",CH4,Gg,8.047172728,0.287399026
2013,GIRONA,1A2d,1,A,2,d,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,"Pasta de paper, paper i impressió",CO2,Gg,204.811703,204.811703
2013,GIRONA,1A2e,1,A,2,e,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,"Processament d'aliments, begudes i tabac",CH4,Gg,3.409313964,0.121761213
2013,GIRONA,1A2e,1,A,2,e,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,"Processament d'aliments, begudes i tabac",N2O,Gg,0.350107665,0.001321161
2013,GIRONA,1A2e,1,A,2,e,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,"Processament d'aliments, begudes i tabac",CO2,Gg,71.117793,71.117793
2013,GIRONA,1A2f,1,A,2,f,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Minerals no metàl·lics,N2O,Gg,0.479707746931257,0.001810217912948
2013,GIRONA,1A2f,1,A,2,f,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Minerals no metàl·lics,CO2,Gg,83.90317427658297,83.90317427658297
2013,GIRONA,1A2f,1,A,2,f,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Minerals no metàl·lics,CH4,Gg,1.418748041160044,0.050669572898573
2013,GIRONA,1A2g,1,A,2,g,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Altres sectors manufacturers i de la construcció,CH4,Gg,5.375395144,0.191978398
2013,GIRONA,1A2g,1,A,2,g,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Altres sectors manufacturers i de la construcció,N2O,Gg,0.84486664,0.003188176
2013,GIRONA,1A2g,1,A,2,g,Processament de l'energia,Activitats de combustió,Indústries manufactureres i de la construcció,Altres sectors manufacturers i de la construcció,CO2,Gg,135.228641,135.228641
2013,GIRONA,1A3a,1,A,3,a,Processament de l'energia,Activitats de combustió,Transport,Trànsit aeri nacional,CH4,Gg,0.001551965465965,0.00005542733807
